"Biochemical phylogeny of the eight species in the Drosophila melanogaster subgroup, including D. sechellia and D. orena",3127272,10.1017/s0016672300023673,No abstract available,1987,"M L Cariou, M L Cariou"
Clusters of premeiotic ring-X chromosome loss are not observed in males of Drosophila melanogaster,3627152,10.1016/0165-7992(87)90145-x,No abstract available,1987,"R C Woodruff, M A Seeger, E S Norris, R C Woodruff, M A Seeger, E S Norris"
Elucidating the behavioral phenotype of Drosophila melanogaster larvae: correlations between larval foraging strategies and pupation height,6412676,10.1007/BF01071872,No abstract available,1983,"M B Sokolowski, R I Hansell, M B Sokolowski, R I Hansell"
Induction of recessive sex-linked lethal mutations in oocytes of Drosophila melanogaster by the antibiotic phleomycin,6191976,10.1002/em.2860050411,No abstract available,1983,"H Traut, H Traut"
[Interaction between the suppressor mutation Su(ss)2 and mutations reducing bristle length in Drosophila melanogaster],98874,,No abstract available,1978,"V A Mglinets, I V Kostina, V A Mglinets, I V Kostina"
"The effects of cinnamon on xanthine dehydrogenase, aldehyde oxidase, and pyridoxal oxidase activity during development in Drosophila melanogaster",825401,10.1016/0012-1606(76)90226-8,No abstract available,1976,"L W Browder, J H Williamson, L W Browder, J H Williamson"
Specific protein synthesis in cellular differentiation. III. The eggshell proteins of Drosophila melanogaster and their program of synthesis,815116,10.1016/0012-1606(76)90266-9,No abstract available,1976,"W H Petri, A R Wyman, F C Kafatos, W H Petri, A R Wyman, F C Kafatos"
Mutagenicity experiments with the tranquillizer meprobamate in Drosophila melanogaster and in human leukocyte chromosomes in vitro,4207509,10.1007/BF01934848,No abstract available,1974,"H Lüers, E Vogel, G Obe, H Lüers, E Vogel, G Obe"
A population approach to the study of repair of genetic radiation damage in mature spermatozoa of Drosophila melanogaster,4220249,10.1016/0027-5107(74)90030-x,No abstract available,1974,"K Sankaranarayanan, K Sankaranarayanan"
Substrate-histochemical investigations and ultrahistochemical demonstrations of acid phosphatase in larval and prepupal salivary glands of Drosophila melanogaster,4141283,10.1007/BF00220285,No abstract available,1974,"B von Gaudecker, E M Schmale, B von Gaudecker, E M Schmale"
Genetic duplication in the white-split interval of the X chromosome in Drosophila melanogaster,4626350,10.1007/BF00336795,No abstract available,1972,"G Lefevre Jr, M M Green, G Lefevre Jr, M M Green"
Actinomycin D-induced phenocopies in Drosophila melanogaster and their relevance to the time of gene action,4625163,10.1007/BF00123627,No abstract available,1972,"L Margulies, L Margulies"
Effect of mitomycin-C on the development of the eye-disks in Drosophila melanogaster,5786109,10.1007/BF01899123,No abstract available,1969,"Y Hirose, S Kaji, Y Hirose, S Kaji"
[Ovarian function and sexual receptivity of Drosophila melanogaster after implantation of fragments of the male genital tract],5006202,10.1016/0022-1910(68)90055-3,No abstract available,1968,"J Merle, J Merle"
Responses of esterase 6 alleles of Drosophila melanogaster and D. simulans to selection in experimental populations,5919321,,No abstract available,1966,"R J MacIntyre, T R Wright, R J MacIntyre, T R Wright"
The effects of ascorbic acid sodium propionate on the relative viability of a mutant of Drosophila melanogaster,5939575,10.1007/BF01547123,No abstract available,1966,"R Moree, R Moree"
Position-effect variegation at several closely linked loci in Drosophila melanogaster,13880269,,No abstract available,1962,"J COHEN, J COHEN"
Identification of Half-Translocations Produced by X-Rays in Detaching Attached-X Chromosomes of Drosophila Melanogaster,17247637,,No abstract available,1956,"S Abrahamson, I H Herskowitz, H J Muller, S Abrahamson, I H Herskowitz, H J Muller"
Immunogenetic Studies of Drosophila Melanogaster. III. Further Evidence of Genic Interaction in the Determination of Antigenic Specificity,17247430,,No abstract available,1953,"A S Fox, T B White, A S Fox, T B White"
The effect of acid food media on the sex-ratio of Drosophila melanogaster,18862121,,No abstract available,1948,"A M WINCHESTER, A M WINCHESTER"
A Study of the Effects of a Random Group of Genes on Shape of Spermatheca in Drosophila Melanogaster,17246962,,No abstract available,1940,"J J Schwab, J J Schwab"
Rap-GEF/Rap signaling restricts the formation of supernumerary spermathecae in Drosophila melanogaster,16573734,10.1111/j.1440-169X.2006.00854.x,"Sperm storage in the female is a key factor for reproductive success in a variety of organisms, including Drosophila melanogaster. The spermathecae (SP) are the Drosophila organs for long-term storage. While wild-type female flies have two SP, occasionally, three or four SP have been observed in mutant flies. However, the molecular mechanism of SP formation is unknown. Here we show that loss of function of a Drosophila Rap-GEF (GEF26) result in an occurrence of the supernumerary SP; females have three SP (varies from 11 to 62% in different allele combinations) instead of the normal two SP. In addition, the Gef26 mutant flies also have ectopic wing veins and extra mechanosensory organs. The supernumerary SP phenotype of the Gef26 mutation can be enhanced by the Drosophila Rap mutations and rescued by overexpressing the cell adhesion molecule DE-cadherin. These data suggest that the Rap-GEF/Rap signaling controls the formation of supernumerary spermathecae through modulating cell adhesion in Drosophila.",2006,"Shree R Singh, Su-Wan Oh, Wei Liu, Xiu Chen, Zhiyu Zheng, Steven X Hou, Shree R Singh, Su-Wan Oh, Wei Liu, Xiu Chen, Zhiyu Zheng, Steven X Hou"
"Molecular cloning and characterization of the inositol 1,4,5-trisphosphate receptor in Drosophila melanogaster",1322910,,"We isolated a cDNA encoding an inositol 1,4,5-trisphosphate receptor (InsP3R) of Drosophila melanogaster. The predicted Drosophila InsP3R (2,833 amino acids) has extensive sequence similarity to the mouse InsP3R. The polypeptide encoded by the cDNA was functionally expressed and showed characteristic InsP3-binding activity. The Drosophila InsP3R gene is located at the region 83A5-9 on the third chromosome and expresses throughout development but predominantly in the adult. Localization of the InsP3R mRNA in adult tissues suggests strong expression in the retina and antenna, indicating the involvement of the InsP3R in visual and olfactory transduction. In addition, the InsP3R mRNA is abundant in the legs and thorax, which are enriched with a muscular system. Such localization is apparently consistent with the quantitatively predominant sites for [3H]InsP3 binding in Drosophila and the fleshfly (Boettcherisca peregrina). The present study points to the likely functional importance of the InsP3/Ca2+ signaling system in Drosophila.",1992,"S Yoshikawa, T Tanimura, A Miyawaki, M Nakamura, M Yuzaki, T Furuichi, K Mikoshiba, S Yoshikawa, T Tanimura, A Miyawaki, M Nakamura, M Yuzaki, T Furuichi, K Mikoshiba"
Effects of ionizing radiation at Drosophila melanogaster with differently active hobo transposons,31287364,10.1080/09553002.2019.1642534,"Purpose: The role of transposable elements in formation of radiobiological effects is understudied and contradictory. The aim of this study was to investigate the response of Drosophila melanogaster to irradiation depending on the level of activity hobo transposons and the role of hobo transposons in formation of ionizing radiation late effects.Materials and methods: The individuals of Drosophila melanogaster with different level activity of hobo-elements were exposed to acute irradiation in doses of 1-100 Gy at early ontogenesis stages. The reaction of individuals to exposure was studied using the larvae survival rate, morphological parameters of reproduction system, DNA damage rate, and mutability of mini-white locus.Results: We found the pronounced linear deferred effects of irradiation for animals with a high activity level of full-size hobo copies. The radiosensitivity of individuals with a mean level of activity transposon was whether higher or did not differ from the radiosensitivity of animals with a low activity hobo.Conclusion: The obtained results suggest that full-size hobo-elements with a high activity level (less often with a mean activity level) are responsible for delayed deleterious irradiation effects.",2019,"Elena Yushkova, Elena Yushkova"
The interplay between intestinal bacteria and host metabolism in health and disease: lessons from Drosophila melanogaster,26935105,10.1242/dmm.023408,"All higher organisms negotiate a truce with their commensal microbes and battle pathogenic microbes on a daily basis. Much attention has been given to the role of the innate immune system in controlling intestinal microbes and to the strategies used by intestinal microbes to overcome the host immune response. However, it is becoming increasingly clear that the metabolisms of intestinal microbes and their hosts are linked and that this interaction is equally important for host health and well-being. For instance, an individual's array of commensal microbes can influence their predisposition to chronic metabolic diseases such as diabetes and obesity. A better understanding of host-microbe metabolic interactions is important in defining the molecular bases of these disorders and could potentially lead to new therapeutic avenues. Key advances in this area have been made using Drosophila melanogaster. Here, we review studies that have explored the impact of both commensal and pathogenic intestinal microbes on Drosophila carbohydrate and lipid metabolism. These studies have helped to elucidate the metabolites produced by intestinal microbes, the intestinal receptors that sense these metabolites, and the signaling pathways through which these metabolites manipulate host metabolism. Furthermore, they suggest that targeting microbial metabolism could represent an effective therapeutic strategy for human metabolic diseases and intestinal infection.",2016,"Adam C N Wong, Audrey S Vanhove, Paula I Watnick, Adam C N Wong, Audrey S Vanhove, Paula I Watnick"
Evolution of sexual dimorphism of wing shape in the Drosophila melanogaster subgroup,19457235,10.1186/1471-2148-9-110,"Background:
      
    

    
      Sexual dimorphism of body size has been the subject of numerous studies, but few have examined sexual shape dimorphism (SShD) and its evolution. Allometry, the shape change associated with size variation, has been suggested to be a main component of SShD. Yet little is known about the relative importance of the allometric and non-allometric components for the evolution of SShD.
    

    
  


        Results:
      
    

    
      We investigated sexual dimorphism in wing shape in the nine species of the Drosophila melanogaster subgroup. We used geometric morphometrics to characterise wing shape and found significant SShD in all nine species. The amount of shape difference and the diversity of the shape changes evolved across the group. However, mapping the divergence of SShD onto the phylogeny of the Drosophila melanogaster subgroup indicated that there is little phylogenetic signal. Finally, allometry accounted for a substantial part of SShD, but did not explain the bulk of evolutionary divergence in SShD because allometry itself was found to be evolutionarily plastic.
    

    
  


        Conclusion:
      
    

    
      SShD in the Drosophila wing can evolve rapidly and therefore shows only weak phylogenetic structure. The variable contribution of allometric and non-allometric components to the evolutionary divergence of SShD and the evolutionary plasticity of allometry suggest that SShD and allometry are influenced by a complex interaction of processes.",2009,"Nelly A Gidaszewski, Michel Baylac, Christian Peter Klingenberg, Nelly A Gidaszewski, Michel Baylac, Christian Peter Klingenberg"
ADAPTATION TO FERMENTING RESOURCES IN DROSOPHILA MELANOGASTER: ETHANOL AND ACETIC ACID TOLERANCES SHARE A COMMON GENETIC BASIS,28568957,10.1111/j.1558-5646.1996.tb03886.x,"Ethanol and acetic acid tolerances were compared in a French, highly tolerant population, and in a Congolese, very sensitive population. For both tolerances, chromosome substitutions demonstrated a major effect on chromosome 3, a lesser effect on chromosome 2, and no effect on chromosome 1, except in interactions. Directional selection experiments led to significant increases of tolerance to both toxics. Of greater interest, a strong correlated response was observed in each line: increased ethanol tolerance was accompanied by higher acetic acid tolerance and vice versa. A high genetic correlation (average value r = 0.77) was found between the two traits. These data suggest that alcohol dehydrogenase (ADH) activity does not play a major role in explaining the physiological differences known between Afrotropical and European populations. The metabolic flux permitting the detoxification of ethanol and acetic acid seems to be mainly controlled by acetyl-coA synthetase (ACS) at least in adult flies. Acetic acid adaptation could be as important as ethanol adaptation in the ecology of Drosophila melanogaster and other Drosophila species.",1996,"Mohamed Chakir, Pierre Capy, Jean Genermont, Eliane Pla, Jean R David, Mohamed Chakir, Pierre Capy, Jean Genermont, Eliane Pla, Jean R David"
EVOLUTIONARY STEPS AND TRANSPOSABLE ELEMENTS IN DROSOPHILA MELANOGASTER: THE MISSING RP TYPE OBTAINED BY GENETIC TRANSFORMATION,28564366,10.1111/j.1558-5646.1987.tb05857.x,"The I-R and P-M hybrid dysgenesis systems in Drosophila melanogaster have been interpreted as due to recent invasions of the genome by the I and P mobile genetic elements. Temporal and geographical surveys have never shown individuals harboring P sequences but devoid of active I elements. We describe here the successful genetic transformation by autonomous P elements of embryos initially devoid of active I elements and any P sequences. The results demonstrate that P elements may invade the genome of Drosophila melanogaster in the absence of active I elements. Using gel blotting, in situ hybridization techniques, and genetic experiments, we have monitored the behavior of newly introduced P elements in several transformed lines over 30 generations. The switch of cytotype from M to P occurred very slowly and the number of P copies simultaneously increased to about 25. These RP lines possess the properties required to induce P-M hybrid dysgenesis but totally retain the R cellular state. Consequently, this new mobile element combination presents a strong reciprocal post-zygotic isolation with IM strains due to both P-M and I-R hybrid dysgenesis systems. This genomic incompatibility could be considered as a first step toward speciation in Drosophila populations.",1987,"D Anxolabéhère, H Beneš, D Nouaud, G Periquet, D Anxolabéhère, H Beneš, D Nouaud, G Periquet"
Cytosolic glutathione S-transferases in Drosophila melanogaster,6439209,10.1016/0006-2952(84)90153-9,"Post-microsomal supernatants from Drosophila melanogaster and rat liver homogenates were investigated with respect to their glutathione S-transferase (GST) activity. It appeared that the Drosophila transferase did not conjugate the epoxides styrene-7,8-oxide and 1,2 epoxy-3(p-nitrophenoxy)-propane. Attempts to isolate the Drosophila GST isozymes by means of the well-documented method for the purification of the rat liver transferases failed, because the Drosophila transferases did not bind to CM-cellulose. Purification by subsequent ion exchange on DEAE-cellulose, molecular sieving on Sephadex G-100 and hydroxylapatite chromatography, revealed three active fractions from Drosophila cytosol and five active fractions from rat liver cytosol, using 1-chloro-2,4-dinitrobenzene as the electrophilic substrate. None of the Drosophila active fractions catalyzed the conjugation of glutathione with the epoxides mentioned. It is concluded that there are important differences between the GST systems of both species, resulting in differences in the metabolic fate of chemicals that are substrates for glutathione conjugation. This has to be taken into account in the evaluation of genotoxicity testing in Drosophila of potentially harmful compounds.",1984,"M Jansen, A J Baars, D D Breimer, M Jansen, A J Baars, D D Breimer"
Corp Regulates P53 in Drosophila melanogaster via a Negative Feedback Loop,26230084,10.1371/journal.pgen.1005400,"The tumor suppressor P53 is a critical mediator of the apoptotic response to DNA double-strand breaks through the transcriptional activation of pro-apoptotic genes. This mechanism is evolutionarily conserved from mammals to lower invertebrates, including Drosophila melanogaster. P53 also transcriptionally induces its primary negative regulator, Mdm2, which has not been found in Drosophila. In this study we identified the Drosophila gene companion of reaper (corp) as a gene whose overexpression promotes survival of cells with DNA damage in the soma but reduces their survival in the germline. These disparate effects are shared by p53 mutants, suggesting that Corp may be a negative regulator of P53. Confirming this supposition, we found that corp negatively regulates P53 protein level. It has been previously shown that P53 transcriptionally activates corp; thus, Corp produces a negative feedback loop on P53. We further found that Drosophila Corp shares a protein motif with vertebrate Mdm2 in a region that mediates the Mdm2:P53 physical interaction. In Corp, this motif mediates physical interaction with Drosophila P53. Our findings implicate Corp as a functional analog of vertebrate Mdm2 in flies.",2015,"Riddhita Chakraborty, Ying Li, Lei Zhou, Kent G Golic, Riddhita Chakraborty, Ying Li, Lei Zhou, Kent G Golic"
Resources for functional genomics studies in Drosophila melanogaster,24653003,10.1534/genetics.113.154344,"Drosophila melanogaster has become a system of choice for functional genomic studies. Many resources, including online databases and software tools, are now available to support design or identification of relevant fly stocks and reagents or analysis and mining of existing functional genomic, transcriptomic, proteomic, etc. datasets. These include large community collections of fly stocks and plasmid clones, ""meta"" information sites like FlyBase and FlyMine, and an increasing number of more specialized reagents, databases, and online tools. Here, we introduce key resources useful to plan large-scale functional genomics studies in Drosophila and to analyze, integrate, and mine the results of those studies in ways that facilitate identification of highest-confidence results and generation of new hypotheses. We also discuss ways in which existing resources can be used and might be improved and suggest a few areas of future development that would further support large- and small-scale studies in Drosophila and facilitate use of Drosophila information by the research community more generally.",2014,"Stephanie E Mohr, Yanhui Hu, Kevin Kim, Benjamin E Housden, Norbert Perrimon, Stephanie E Mohr, Yanhui Hu, Kevin Kim, Benjamin E Housden, Norbert Perrimon"
Genotoxic effects of cisplatin in somatic tissue of Drosophila melanogaster,3121310,10.1002/em.2850100210,"Third instar larvae of Drosophila melanogaster transdihybrid for mwh and flr were exposed to varying concentrations of cisplatin by feeding on dry media wetted with aqueous solutions of the test compound. Larval feeding continued until pupation, and surviving transdihybrid adults were collected seven days following commencement of feeding. Wings of adults were removed and scored under 400X magnification for the presence of twin spots and single spots comprised of clones of cells possessing malformed wing hairs. Cisplatin was found to induce both twin spots and single spots, and significant (p less than 0.05) linear concentration-response relationships were obtained with respect to the induction of all endpoints. Induction of twin spots demonstrates that cisplatin induces mitotic recombination in the somatic tissue of Drosophila larvae. This capacity to induce mitotic exchange in the somatic tissue of Drosophila compares well with the compound's reported ability to induce chromosome breaks in Drosophila germ cells [Brodberg et al. 1983]. However, not all compounds possess similar genotoxic profiles in the somatic and germ tissue of Drosophila.",1987,"A J Katz, A J Katz"
